Source ID	Image ID	Expected	Surabhi	Dougal	Tara	Final Classification	Local RMS	RMS median	Compactness	Avg Compactness	B maj	B min	PNG	FITS
7aH3o8qv7ZHu	BQWtVemj	point					0.21400000154972076	0.23228819668293	0.9709592451240253	1.0177711775136018	14.300000190734863	13.199999809265137	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/7aH3o8qv7ZHu_BQWtVemj_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/7aH3o8qv7ZHu_BQWtVemj_0.fits
TTg8hwtijn9s	DEhmR7Qa	point					0.18400000035762787	0.20063400268554688	1.0890004718660997	1.0832982390463912	14.710000038146973	12.300000190734863	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/TTg8hwtijn9s_DEhmR7Qa_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/TTg8hwtijn9s_DEhmR7Qa_2.fits
4paKDoXxWRV9	VZJshi8x	point					0.21799999475479126	0.19331198930740356	0.9675596611913008	1.53757554046169	14.229999542236328	11.260000228881836	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/4paKDoXxWRV9_VZJshi8x_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/4paKDoXxWRV9_VZJshi8x_0.fits
u7JCHJXRLtW7	gQNMfsx7	point					0.25	0.20181386172771454	1.0311581626595627	1.029339453870632	12.710000038146973	11.350000381469727	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/u7JCHJXRLtW7_gQNMfsx7_4.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/u7JCHJXRLtW7_gQNMfsx7_4.fits
S3u8DtkFHZJw	LkKgnLgK	point					0.24300000071525574	0.1980743706226349	1.0979461782057989	1.0656340243259348	12.569999694824219	12.15999984741211	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/S3u8DtkFHZJw_LkKgnLgK_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/S3u8DtkFHZJw_LkKgnLgK_2.fits
G6M3bDUwoZBF	joNdgyDw	point					0.18700000643730164	0.2059246152639389	1.0544064985358268	0.9919292692207528	16.200000762939453	11.15999984741211	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/G6M3bDUwoZBF_joNdgyDw_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/G6M3bDUwoZBF_joNdgyDw_1.fits
AtGWSoKPLWk9	8ncjpPkJ	point					0.22300000488758087	0.20118889212608337	1.041631504677397	1.1875410884039788	13.640000343322754	11.710000038146973	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/AtGWSoKPLWk9_8ncjpPkJ_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/AtGWSoKPLWk9_8ncjpPkJ_3.fits
RQ7cPWQaRDWg	2bxzpywg	point					0.19699999690055847	0.23056833446025848	0.7786666552225748	0.7786666552225748	13.199999809265137	10.529999732971191	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/RQ7cPWQaRDWg_2bxzpywg_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/RQ7cPWQaRDWg_2bxzpywg_3.fits
d2kSrq6GEQho	ZJtvN7Yo	point					0.17599999904632568	0.1991075724363327	1.081877200506452	1.101821399040033	13.100000381469727	11.619999885559082	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/d2kSrq6GEQho_ZJtvN7Yo_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/d2kSrq6GEQho_ZJtvN7Yo_2.fits
H2RE2u6yQqmX	nNGuuBEU	point					0.23999999463558197	0.2667202353477478	1.0449846363573745	1.0383515316684293	14.420000076293945	11.149999618530273	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/H2RE2u6yQqmX_nNGuuBEU_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/H2RE2u6yQqmX_nNGuuBEU_2.fits
Ude6UZvkc8GW	JxaDGqRg	point					0.1809999942779541	0.21365578472614288	2.081504585633749	2.081504585633749	28.579999923706055	12.229999542236328	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/Ude6UZvkc8GW_JxaDGqRg_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/Ude6UZvkc8GW_JxaDGqRg_0.fits
LGQdVTTzSbSg	A2GD5zkj	point					0.17100000381469727	0.2132919430732727	1.1335045366480965	1.0899406659507296	15.65999984741211	11.350000381469727	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/LGQdVTTzSbSg_A2GD5zkj_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/LGQdVTTzSbSg_A2GD5zkj_1.fits
k3yBSkDrfrCs	YbJpDs7n	point					0.17827975729179293	0.19765684008598328	1.0	1.3172977926148808	12.899999999999988	11.300000000000004	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/k3yBSkDrfrCs_YbJpDs7n_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/k3yBSkDrfrCs_YbJpDs7n_3.fits
rBe7jWQaPtHV	yrmaneWG	point					0.17299999296665192	0.18428578972816467	1.0548011222554259	1.004135584004886	13.770000457763672	11.609999656677246	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/rBe7jWQaPtHV_yrmaneWG_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/rBe7jWQaPtHV_yrmaneWG_0.fits
x8nEnyC7iufi	Ebkbfdfw	point					0.2240000069141388	0.22436442971229553	0.9771346448257419	1.1621006069367312	15.149999618530273	12.609999656677246	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/x8nEnyC7iufi_Ebkbfdfw_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/x8nEnyC7iufi_Ebkbfdfw_1.fits
2eaksJ5AH5Ti	57SsdKjt	point					0.20357991161290556	0.20753568410873413	1.0	2.8339272780338867	14.600000000000014	13.399999999999991	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/2eaksJ5AH5Ti_57SsdKjt_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/2eaksJ5AH5Ti_57SsdKjt_0.fits
MZPNL4zie72F	RytibGJM	point					0.257999986410141	0.25534579157829285	2.1004818664450617	2.9042714495892223	30.049999237060547	13.319999694824219	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/MZPNL4zie72F_RytibGJM_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/MZPNL4zie72F_RytibGJM_0.fits
PrJcm8VhcWa8	Avcd3PFM	point					0.2199999988079071	0.20877310633659363	1.0806992058537697	1.2592818248243436	14.25	12.510000228881836	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/PrJcm8VhcWa8_Avcd3PFM_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/PrJcm8VhcWa8_Avcd3PFM_1.fits
w4hPp5X9wT2k	9MDed9DF	point					0.1940000057220459	0.1995500773191452	1.1779121963183987	1.1696445322858655	13.229999542236328	12.90999984741211	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/w4hPp5X9wT2k_9MDed9DF_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/w4hPp5X9wT2k_9MDed9DF_0.fits
DHcGwc2BZWCJ	4ca7Uizx	point					0.17499999701976776	0.22108766436576843	2.2198033415099965	2.10412800418352	27.020000457763672	14.079999923706055	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/DHcGwc2BZWCJ_4ca7Uizx_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/DHcGwc2BZWCJ_4ca7Uizx_2.fits
nLrKZrE9aY4D	nzjE5k3g	point					0.20800000429153442	0.2229304313659668	1.0651364887214108	0.9551232509926311	17.510000228881836	10.600000381469727	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/nLrKZrE9aY4D_nzjE5k3g_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/nLrKZrE9aY4D_nzjE5k3g_0.fits
nnZJoeMs5G2z	px3Pdeiu	point					0.19099999964237213	0.19732904434204102	0.9611178557624112	1.1770160753284997	13.0600004196167	11.75	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/nnZJoeMs5G2z_px3Pdeiu_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/nnZJoeMs5G2z_px3Pdeiu_0.fits
aYGZPJkcDrcW	oSSsvNba	point					0.18299999833106995	0.2397286295890808	1.4535289531958169	1.1801371044698055	18.309999465942383	15.720000267028809	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/aYGZPJkcDrcW_oSSsvNba_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/aYGZPJkcDrcW_oSSsvNba_1.fits
JfAbPjBvAEXn	yjz74n6B	point					0.22155079757502413	0.22505664825439453	1.0	2.3924729973336216	13.600000000000009	11.7	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/JfAbPjBvAEXn_yjz74n6B_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/JfAbPjBvAEXn_yjz74n6B_0.fits
SGGToJyQ852i	AWTfM4AM	point					0.16200000047683716	0.20583324134349823	1.2964395360728955	1.0738448084947187	17.920000076293945	11.960000038146973	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/SGGToJyQ852i_AWTfM4AM_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/SGGToJyQ852i_AWTfM4AM_0.fits
rGh9KuYv5xJ4	5d72HmtF	point					0.25699999928474426	0.23740170896053314	1.1173424619463699	1.1791474124423513	16.56999969482422	11.619999885559082	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/rGh9KuYv5xJ4_5d72HmtF_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/rGh9KuYv5xJ4_5d72HmtF_0.fits
Vqvwp8o4Bwni	sh56PbHJ	point					0.2131833485630131	0.21544578671455383	1.0	2.337218967319979	15.400000000000007	12.200000000000005	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/Vqvwp8o4Bwni_sh56PbHJ_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/Vqvwp8o4Bwni_sh56PbHJ_0.fits
y5h5P3yBnB5P	jphrAuvv	point					0.15188022809703153	0.1943987011909485	1.0	1.094748864739028	13.600000000000009	11.900000000000015	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/y5h5P3yBnB5P_jphrAuvv_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/y5h5P3yBnB5P_jphrAuvv_3.fits
3nC7esJHMrVJ	VZJshi8x	point					0.20999999344348907	0.19331198930740356	0.835552132268733	1.0596929831412818	13.279999732971191	10.420000076293945	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/3nC7esJHMrVJ_VZJshi8x_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/3nC7esJHMrVJ_VZJshi8x_0.fits
rUpQHBvHLPzj	XKD7Ckip	point					0.19499999284744263	0.23088468611240387	1.2883559030702738	1.186860167048741	17.809999465942383	13.489999771118164	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/rUpQHBvHLPzj_XKD7Ckip_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/rUpQHBvHLPzj_XKD7Ckip_3.fits
5qY6ay8AU5eX	DE9gZzo9	point					0.2160000056028366	0.22947518527507782	1.926605455331265	1.6063916252272572	23.299999237060547	16.18000030517578	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/5qY6ay8AU5eX_DE9gZzo9_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/5qY6ay8AU5eX_DE9gZzo9_0.fits
DX35nLMLeCSC	VYm9FXWi	point					0.2404151515924096	0.2165953814983368	1.0	1.3311517825260557	14.4	13.5	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/DX35nLMLeCSC_VYm9FXWi_6.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/DX35nLMLeCSC_VYm9FXWi_6.fits
Lvbm7kdMAdf8	fkBNFsW3	point					0.21199999749660492	0.2136278748512268	1.1403509153516975	1.0888421224351668	15.380000114440918	11.15999984741211	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/Lvbm7kdMAdf8_fkBNFsW3_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/Lvbm7kdMAdf8_fkBNFsW3_3.fits
XuMiogYcKUU9	Sv4dHAE7	point					0.18299999833106995	0.21672707796096802	0.982824383486268	1.1129728532306327	15.279999732971191	10.09000015258789	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/XuMiogYcKUU9_Sv4dHAE7_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/XuMiogYcKUU9_Sv4dHAE7_1.fits
mgEJYk3gsout	H4ZzWbSu	point					0.2540000081062317	0.19593308866024017	1.4083272698267957	1.4083272698267957	15.819999694824219	12.729999542236328	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/mgEJYk3gsout_H4ZzWbSu_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/mgEJYk3gsout_H4ZzWbSu_1.fits
ckBRBCLEwKeD	zyeNwgAP	point					0.2549999952316284	0.271575003862381	1.0425765600198569	1.1128048437544893	13.420000076293945	11.319999694824219	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/ckBRBCLEwKeD_zyeNwgAP_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/ckBRBCLEwKeD_zyeNwgAP_0.fits
eiJzLQVBpA7T	UdDm3nKj	point					0.18847295811075482	0.20336784422397614	1.0	12.519412006752024	14.799999999999995	11.900000000000015	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/eiJzLQVBpA7T_UdDm3nKj_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/eiJzLQVBpA7T_UdDm3nKj_3.fits
NSZnmQiNLWRe	MQCcrXRp	point					0.20999999344348907	0.19517213106155396	1.0998622443085981	1.1306294105900478	15.170000076293945	12.260000228881836	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/NSZnmQiNLWRe_MQCcrXRp_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/NSZnmQiNLWRe_MQCcrXRp_2.fits
KcoQ8oVpF2tm	YvV8Piup	point					0.1770000010728836	0.19446592032909393	1.1855669858748408	1.1053400292218185	13.210000038146973	12.789999961853027	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/KcoQ8oVpF2tm_YvV8Piup_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/KcoQ8oVpF2tm_YvV8Piup_3.fits
2EyrZXeyjkp6	MDusLPAH	point					0.23219569978219617	0.18658702075481415	1.0	2.128553568169848	12.399999999999984	11.300000000000004	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/2EyrZXeyjkp6_MDusLPAH_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/2EyrZXeyjkp6_MDusLPAH_1.fits
vawt5tR52Wze	Y3DdBidW	point					0.21899999678134918	0.24280886352062225	1.5670664957471534	1.7811287670935696	20.049999237060547	14.529999732971191	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/vawt5tR52Wze_Y3DdBidW_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/vawt5tR52Wze_Y3DdBidW_3.fits
8ZmggtuLmKA8	UR4gBUPx	point					0.2290000021457672	0.21957039833068848	1.2890281864567785	1.0532553300919287	18.360000610351562	13.1899995803833	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/8ZmggtuLmKA8_UR4gBUPx_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/8ZmggtuLmKA8_UR4gBUPx_0.fits
8SHLfRy8pcME	UkHdQep5	point					0.25	0.19248980283737183	1.1411579149872129	1.1507658796669675	13.640000343322754	12.670000076293945	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/8SHLfRy8pcME_UkHdQep5_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/8SHLfRy8pcME_UkHdQep5_0.fits
uSwmzyY3hKn9	nCv48C6S	point					0.294118479359895	0.21318769454956055	1.0	1.6370838764392215	13.100000000000003	11.50000000000002	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/uSwmzyY3hKn9_nCv48C6S_7.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/uSwmzyY3hKn9_nCv48C6S_7.fits
3c9b58MrhG4u	MWU7GEYk	point					0.20200000703334808	0.19123627245426178	1.941409151029473	1.7080321194171928	25.829999923706055	11.0	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/3c9b58MrhG4u_MWU7GEYk_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/3c9b58MrhG4u_MWU7GEYk_0.fits
3n2YQ7uPgByf	eBXxEHUy	point					0.210999995470047	0.2273769974708557	1.3859805429702958	1.1623179731982756	18.360000610351562	14.1899995803833	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/3n2YQ7uPgByf_eBXxEHUy_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/3n2YQ7uPgByf_eBXxEHUy_1.fits
9sEcErekLXEa	nzjE5k3g	point					0.19099999964237213	0.2229304313659668	1.0179968716422834	1.1775985886819342	13.609999656677246	13.029999732971191	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/9sEcErekLXEa_nzjE5k3g_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/9sEcErekLXEa_nzjE5k3g_0.fits
VAKvKrzRe9Vh	Jy7tBDFs	point					0.22200000286102295	0.25309932231903076	1.0154981751741334	1.0154981751741334	15.1899995803833	13.5600004196167	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/VAKvKrzRe9Vh_Jy7tBDFs_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/VAKvKrzRe9Vh_Jy7tBDFs_3.fits
MetJ75njZcKd	eNq6YRJ8	point					0.1860000044107437	0.21348540484905243	1.6705508605673098	1.2244195420962023	24.010000228881836	10.579999923706055	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/MetJ75njZcKd_eNq6YRJ8_1.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/MetJ75njZcKd_eNq6YRJ8_1.fits
7JU7PBW7Hjt6	isBgwcdX	point					0.25200000405311584	0.2697593867778778	0.8324723284890667	0.8324723284890667	13.529999732971191	11.609999656677246	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/7JU7PBW7Hjt6_isBgwcdX_3.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/7JU7PBW7Hjt6_isBgwcdX_3.fits
9tBXKV5BQRYa	6wFUJZGP	point					0.24500000476837158	0.1912878304719925	2.672861235960469	2.672861235960469	28.719999313354492	14.600000381469727	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/9tBXKV5BQRYa_6wFUJZGP_5.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/9tBXKV5BQRYa_6wFUJZGP_5.fits
uEZFJYMXtVYs	rWabW666	point					0.17299999296665192	0.19276484847068787	1.0898298387603518	1.1677244871281778	13.069999694824219	11.539999961853027	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/uEZFJYMXtVYs_rWabW666_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/uEZFJYMXtVYs_rWabW666_0.fits
qqAjYfxFyFVe	SpMQTCDT	point					0.1694317909906151	0.19259609282016754	1.0	3.6578972779690466	13.100000000000003	10.900000000000007	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/qqAjYfxFyFVe_SpMQTCDT_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/qqAjYfxFyFVe_SpMQTCDT_0.fits
7LcNB55rRufP	5CXGorii	point					0.14900000393390656	0.18686437606811523	1.257960082709243	1.1936360142154958	16.200000762939453	11.460000038146973	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/7LcNB55rRufP_5CXGorii_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/7LcNB55rRufP_5CXGorii_2.fits
mybkbXfouAnX	PzDMhmec	point					0.2639999985694885	0.1929735690355301	1.0476943321842334	1.0264354474824062	15.270000457763672	11.100000381469727	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/mybkbXfouAnX_PzDMhmec_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/mybkbXfouAnX_PzDMhmec_0.fits
9N2TfKqpM7Aq	UkHdQep5	point					0.15299999713897705	0.19248980283737183	1.402196693089315	1.206665618370958	16.030000686645508	13.239999771118164	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/9N2TfKqpM7Aq_UkHdQep5_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/9N2TfKqpM7Aq_UkHdQep5_0.fits
FQdG3Vbvjwrk	hF4ZmW2e	point					0.18400000035762787	0.2072201371192932	1.1441478763121589	1.169844111031018	19.6200008392334	13.460000038146973	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/FQdG3Vbvjwrk_hF4ZmW2e_2.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/FQdG3Vbvjwrk_hF4ZmW2e_2.fits
e7u7rRD5JC6m	rh3FZESU	point					0.17900000512599945	0.20144912600517273	1.1680460598263327	1.1306424495950684	14.010000228881836	12.84000015258789	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/png_all/e7u7rRD5JC6m_rh3FZESU_0.png	https://raw.githubusercontent.com/surabhichandra22/vast-gold-std/main/fits_all/e7u7rRD5JC6m_rh3FZESU_0.fits
